double_matchings,bits_recovered,bits,%,time
17.0,579.0,579.0,1.0,0.4222357273101806
74.0,42297.0,42297.0,1.0,68.3128023147583
82.0,83190.0,83190.0,1.0,284.7694137096405
50.0,15252.0,15252.0,1.0,9.644195795059204
51.0,16392.0,16392.0,1.0,10.514524221420288
68.0,39558.0,39558.0,1.0,67.24348449707031
125.0,232542.0,232542.0,1.0,2408.233974456787
54.0,16185.0,16185.0,1.0,9.847372055053713
104.0,135165.0,135165.0,1.0,770.961704492569
100.0,143403.0,143403.0,1.0,803.675950050354
52.0,15765.0,15765.0,1.0,9.617623567581177
32.0,4563.0,4563.0,1.0,1.5999817848205566
32.0,3198.0,3198.0,1.0,1.2918908596038818
76.0,47883.0,47883.0,1.0,91.236341714859
10.0,96.0,108.0,0.8888888888888888,0.143989086151123
84.0,70572.0,70572.0,1.0,184.1823163032532
98.0,111609.0,111609.0,1.0,558.4288160800934
13.0,213.0,213.0,1.0,0.564788818359375
105.0,134748.0,134748.0,1.0,834.7606234550476
18.0,0.0,117.0,0.0,0.5807795524597168
73.0,52293.0,52293.0,1.0,119.3035192489624
92.0,103449.0,103449.0,1.0,527.5742433071136
93.0,88701.0,88701.0,1.0,298.2442932128906
51.0,15375.0,15375.0,1.0,10.35193395614624
101.0,118788.0,118788.0,1.0,559.6630444526672
64.0,29841.0,29841.0,1.0,34.16574048995972
108.0,162567.0,162567.0,1.0,1074.0606257915497
84.0,74985.0,74985.0,1.0,230.32850861549375
79.0,63705.0,63705.0,1.0,170.59332394599917
47.0,13737.0,13737.0,1.0,8.500004053115845
103.0,137772.0,137772.0,1.0,798.5423934459686
117.0,205410.0,205410.0,1.0,1757.922533273697
67.0,33567.0,33567.0,1.0,41.56301736831665
8.0,0.0,66.0,0.0,0.2506089210510254
51.0,17613.0,17613.0,1.0,13.710412979125977
130.0,274923.0,274923.0,1.0,3540.359384059906
38.0,4296.0,4296.0,1.0,1.545401096343994
118.0,227853.0,227853.0,1.0,2373.244279623032
86.0,64389.0,64389.0,1.0,164.61468529701233
91.0,100707.0,100707.0,1.0,407.0001504421234
35.0,4515.0,4515.0,1.0,1.6868581771850586
25.0,1644.0,1644.0,1.0,0.81247878074646
15.0,315.0,357.0,0.8823529411764706,0.2820408344268799
57.0,25827.0,25827.0,1.0,27.24151086807251
13.0,192.0,219.0,0.8767123287671232,0.4256412982940674
86.0,83283.0,83283.0,1.0,277.2858695983887
12.0,0.0,81.0,0.0,0.2955811023712158
3.0,0.0,3.0,0.0,0.1295104026794433
79.0,65505.0,65505.0,1.0,172.14884233474731
108.0,167442.0,167442.0,1.0,1208.2267389297483
116.0,196290.0,196290.0,1.0,1665.9104309082031
111.0,184041.0,184041.0,1.0,1419.515691757202
75.0,52089.0,52089.0,1.0,102.57312154769896
80.0,66441.0,66441.0,1.0,170.7141408920288
52.0,18831.0,18831.0,1.0,14.397722005844116
18.0,243.0,498.0,0.4879518072289157,0.5670778751373291
122.0,220995.0,220995.0,1.0,2149.0611584186554
8.0,33.0,33.0,1.0,0.2372877597808838
67.0,38619.0,38619.0,1.0,57.03533339500427
44.0,11139.0,11139.0,1.0,5.666545391082764
81.0,74088.0,74088.0,1.0,215.97261548042297
136.0,315747.0,315747.0,1.0,4493.526405096054
38.0,6963.0,6963.0,1.0,2.9031341075897217
81.0,63453.0,63453.0,1.0,150.4114282131195
55.0,23040.0,23040.0,1.0,18.60955262184143
50.0,12762.0,12762.0,1.0,7.600097417831421
75.0,54543.0,54543.0,1.0,117.35522890090942
106.0,143328.0,143328.0,1.0,855.6507906913757
68.0,43569.0,43569.0,1.0,72.92002439498901
133.0,318966.0,318966.0,1.0,4681.377150297165
14.0,324.0,330.0,0.9818181818181818,0.373939037322998
